image_path,raw_label,normalized_label,dataset,hash,crop,disease,crop_id,disease_id,severity
images\PlantVillage_4c7275647e46615b.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,4c7275647e46615b64ee67d979e48a3f1a64a1fe0750bffb37ca0dd27761c41a,Potato,Late_Blight,1,4,0.5
images\PlantVillage_43cf860522b81571.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,43cf860522b8157138cae13b44e56e0ded2cb86915943cc61cdc39d3235cd2e6,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_bcac8dfe6b01b27d.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,bcac8dfe6b01b27d70e1e87b4622af4e99840749277232240fece3cce5158309,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_92109e81c1324c7e.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,92109e81c1324c7ed71223c075521556c05be0f6a4b6d457a6c3f8656e4759e2,Pepper,Healthy,0,1,0.5
images\PlantVillage_e82eb8fb5108fbb0.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,e82eb8fb5108fbb075c26e3f62a6ca401231c8141d524b5d470c6a9ab87c2e44,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_09bb12fc0edd6eb0.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,09bb12fc0edd6eb0e62f325e3c50441167895448981828cb1455a5f177913ec3,Potato,Early_Blight,1,2,0.5
images\PlantVillage_81b8ece01a300030.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,81b8ece01a300030268b07c2869a41b4a52f9eca192bfbdba8569cf4a2c33a8d,Potato,Early_Blight,1,2,0.5
images\PlantVillage_d6b6ac1fa43cae43.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,d6b6ac1fa43cae4332dc106b7aa520cce6cbbf3804b022b1e0d196dc827eba26,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_50d6d070ab242c70.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,50d6d070ab242c70e96c67e33ade383131816b3b8d771a854eafd28bb0c77bf0,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_2159639432dfc330.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,2159639432dfc3300b501b7a27634c12a5aa9a09879741e683a757b555402c7e,Pepper,Healthy,0,1,0.5
images\PlantVillage_72a9129cfbad6245.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,72a9129cfbad624577e9b8536c109aca17e8d08e52c9d77cd97f988e286da824,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_ec685b472fb15309.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,ec685b472fb1530968f0eb84024cc18360cbaa2646d4b76ce887fdb25c94f8cc,Pepper,Healthy,0,1,0.5
images\PlantVillage_87e0ced306d40e2a.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,87e0ced306d40e2a9808ce033ae4665f68ca4563f0bc30ff7173920062fa3b98,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_2c355abc86694038.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,2c355abc8669403840c5d171ec165c09309cdc110b5b580d297a8c89f38cf7bc,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_fa2a7ba54ce93ce7.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,fa2a7ba54ce93ce7f3ad747656d43a8ca1d2c018931e1119f05c5c7b3b430d3b,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_3f26fe8cb0b83897.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,3f26fe8cb0b8389705a4f0838f7e753d99bb2ceb68eba518f84bfb96aa710b9b,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_64fa63e365563d1b.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,64fa63e365563d1b53eb016d1de567cd584ab94708ff676dac839f0a7f6fd3da,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_b569d9f83bcb59af.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,b569d9f83bcb59af35c91d13b769451dc000e18743ae64d00f88e9a175ce09d2,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_69aeed15d7af97f8.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,69aeed15d7af97f8cf6c43425dae896f97f84b60bcfea45095c6158619da60d7,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_fe2643cc313178b1.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,fe2643cc313178b145d542eddb08bbc54a1818e40e98020698e392a8b33beeba,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_e4bc5706d09e3d53.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,e4bc5706d09e3d53ed0920d1aceec4d12dcb0b2ce47abd39a7eee33dad5cca96,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_f503ffb185d564be.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,f503ffb185d564be7c17c95ae6f394ee532544830a2128e1ab30421ca07da3a2,Potato,Early_Blight,1,2,0.5
images\PlantVillage_3be77fca2abc80ca.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,3be77fca2abc80ca9692b6e6f42268c53809ae506d3ebaaa7dc9192fcee25991,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_7b9e7e4d3ad58a2d.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,7b9e7e4d3ad58a2ded1652b4cc5f5aeee5365548a5c734428b7d7f50728ad676,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_597f1e417e749ebc.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,597f1e417e749ebc5e5924628eaf99cca21b180162b8780c11f6cc8d797db732,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_3666db81f5c1b7b1.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,3666db81f5c1b7b195952d1bf10fa10942e2a21a81664ac7ad74794571bcf28b,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_86ee3103cfb432bb.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,86ee3103cfb432bb139a3bf87fc3c09c58378d75d19f03dd58f65849362cae21,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_7be940d4d17eb86b.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,7be940d4d17eb86b0761babfb24eafbf8f4b43fdcd3ce6417042aeb3a3ab6791,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_63b73c04452b3a7d.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,63b73c04452b3a7de1d17418b6e5a000feca92edd67951be99403731d6b1531d,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_b8ae9ae113431a84.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,b8ae9ae113431a8461beb79189ba114625b0b1ccb0362b2579337b6dc9577337,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_6dae3b4c72afcd7d.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,6dae3b4c72afcd7dd3b470f040144c31d270552e14c627bad55fc123fe280257,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_6b4f2939d12ac11f.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,6b4f2939d12ac11fb686bb92fa318f1a4c3c93b226e024fa71b9631f88a64c99,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_5fc3f771ea00e1c4.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,5fc3f771ea00e1c41bed449dbdbb44bd98e8fc1bfe1c4060967353cd3410d96b,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_fc9b42dd87bd5d91.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,fc9b42dd87bd5d91d9ad0a5191202424ebe15f831c80d1eaf13253fb54f74823,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_1c96d6cdd1e189f6.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,1c96d6cdd1e189f6d9f5598ff015f31715449ab4ecefaefc66c2152dbdc3b4bd,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_e4d0d6250e84dc4c.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,e4d0d6250e84dc4c62ca34fd1b8efebe01ba0a46e97114943caa8ce91dc54b13,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_a3b477098a5d4f97.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,a3b477098a5d4f97d0db8188f15294f32e4a90bd78a6d9a7c0fcacfa78fe24af,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_98a332bcec555a2b.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,98a332bcec555a2bfad91e8d4a4d4e1bfcd62070217a8c18e06e1a2a9b458794,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_2edd99bad9d0e49c.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,2edd99bad9d0e49c4bb7dd110da98821ee0896dc39a0d8b713a7f1fe66feffa0,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_e15c866b3adc0412.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,e15c866b3adc041230b5fff91cfdb7b87a54fc72daeaa98dfdfa03018907c4f3,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_0a3f795b5b4c39fa.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,0a3f795b5b4c39fa8aee73bbbb155fd3b0f744ce058dd0c5ddddcf5d635bc975,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_73636facac12469c.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,73636facac12469c41663870c8985b418ee7f16c0d1caff1a0b048c2bed27d41,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_e1673a74572e50cc.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,e1673a74572e50cc15a9d5fbe737479e8493732f90c34169b3b57be61a31a372,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_9e7d7e2aec6cc5f9.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,9e7d7e2aec6cc5f9b0a9cfa3d8f71b064708ae6e3a74df7582f2e7db4253fca8,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_d7d81406d835cbc9.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,d7d81406d835cbc94b5cc64c67d140b135fdd720551a903a66db87a47a1c78a2,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_5990dafbd8b5f6f2.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,5990dafbd8b5f6f2be004f75d093d18b175a87cab680987fb30c665ff85bac15,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_f0caa7cc6b4de8ba.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,f0caa7cc6b4de8ba6371ba4fb5460776297484ca1259599e43ee33fe6c5597f5,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_6d177dffaf45f7ff.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,6d177dffaf45f7ff9316ff5b36dc9406f35669be67ed059edf699c5ee6510b89,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_9b17ad953dd3fbc2.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,9b17ad953dd3fbc22a8e62ae9e8aefda91c058342585a9d1ff757b3d1c2aefd9,Potato,Late_Blight,1,4,0.5
images\PlantVillage_af3d64836be371a1.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,af3d64836be371a1227bc47dec60b44f354d21553d1e35060f812e2627114fcf,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_4718f65fa08b3260.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,4718f65fa08b3260c5d8ea3fdde440030820b0688fc37f012efaa5564d49a645,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_f7522d61c071dd22.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,f7522d61c071dd222f979f6764bb735de1177b9862d6130da942abc42f3740be,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_8eb0767c1f121488.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,8eb0767c1f121488f18ebe89de221da87f37b56e203127dc98d3766aaba626dd,Potato,Late_Blight,1,4,0.5
images\PlantVillage_59895b647b7c1242.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,59895b647b7c124260fadd78934d9d039a80a9931f10da04061caad362391800,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_a667a3c06efe0fbc.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,a667a3c06efe0fbc0c6071b4e11229d6e7507b6322902ead2dad3938ab7499ce,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_6df549825de8f90f.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,6df549825de8f90fbe0f4a8465f80303b4fd346ddcb81f71d698a63678e0ac42,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_76f656be326bbd3e.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,76f656be326bbd3e769229e858c4f52ea8fff07f7c236d7c5a7ea0856e14e4bb,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_807e2077e87c3966.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,807e2077e87c39667576efd8859851abb4b1f8c5ab36e902cec64e49a7d8e8df,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_8ca410433aea2d7e.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,8ca410433aea2d7e7b3fed93d46635c08384847328c312e9231b6e7f2130849c,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_71eb3d0e5e5d16b8.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,71eb3d0e5e5d16b8c0427c7a922aba016186bf3687ef05f332c060307e9728b1,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_89593fd53c1a3393.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,89593fd53c1a339336b75664bdb0f8f435d71bb2dbaff995407ad533ad367611,Pepper,Healthy,0,1,0.5
images\PlantVillage_97c9f605d1191e82.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,97c9f605d1191e8227aa5dba57f24cf1351c0176b3f164ed745f6c467b73156d,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_7d800fe42636c09b.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,7d800fe42636c09b843770ce35e5311d3d0c11e79c24d5a39776b7ee45e8e270,Tomato,Healthy,2,8,0.5
images\PlantVillage_964018a9f92cb0ab.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,964018a9f92cb0abf8688ea343068a2e60ca70914ff1917cf0d15da31209aa52,Potato,Early_Blight,1,2,0.5
images\PlantVillage_acf842a37561b748.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,acf842a37561b748338b18341f075ca4eaf6b3a04c4694d1d0babc7ca715235c,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_ea670134ff78cf3e.JPG,Potato___healthy,Potato__Healthy,PlantVillage,ea670134ff78cf3effc45ad239c3a8c3ccb5afd45dcdf212eca65f2890113460,Potato,Healthy,1,3,0.5
images\PlantVillage_352f36620b9bbc79.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,352f36620b9bbc7934eb80ea899536672d75ee18b09c4d405dd9582e5c128257,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_c174314ad4b634df.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,c174314ad4b634dfd9f21a8ed92de6988717ee66f3ae68757898209b6a39d741,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_4421a220c2ce79cd.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,4421a220c2ce79cd00e1cb295bdb5c25855b03f2be0daf202caf6afd3a6b1460,Tomato,Healthy,2,8,0.5
images\PlantVillage_0741c79f84f92bb7.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,0741c79f84f92bb713c8dcefab7d13fe7c617d0720e70967f0f04bb086c78ce0,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_f17385882c3f1f33.JPG,Tomato__Tomato_mosaic_virus,Tomato__Viral_Mosaic,PlantVillage,f17385882c3f1f3343b50e25f41f0640729f45a4a0fefb30ced2441dde8ebc5d,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_b22f5a74575c9e82.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,b22f5a74575c9e82fc76f619cca4f18df4f907b106958b03e95c09cf9a8d2b00,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_54475a4b797a1923.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,54475a4b797a19232fc027a3a943b47d114276a8a73d13d1389cd6b90d6ea8a8,Tomato,Healthy,2,8,0.5
images\PlantVillage_55c38a6affdcd5a4.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,55c38a6affdcd5a4fe3dc15d6077908b17f588312eb140e3a5ad56d26615ff35,Potato,Early_Blight,1,2,0.5
images\PlantVillage_44895f1059868678.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,44895f10598686780a6ecd437616ce717f2f5bc134b051b773c43d86a209733b,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_592d44459356611a.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,592d44459356611a20d2b72c7fb5b92b5bc89698cbc8c680b33b20a2589d7a50,Pepper,Healthy,0,1,0.5
images\PlantVillage_2d3811a63b78aade.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,2d3811a63b78aadea5012ec9fdd3783d3fe87e795c9f032bc33ae9bdda8ff337,Potato,Late_Blight,1,4,0.5
images\PlantVillage_4eecec32573a0fb1.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,4eecec32573a0fb143fe799cc6d887542fc6f13b74bfc2a9f8814be7f0948f80,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_ef695925ede33a1c.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,ef695925ede33a1ca337b9a8fd46290612fa8200b03e346a91db623ab85bff71,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_0de141d315bd5992.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,0de141d315bd5992aadbf6fbf2846953d2106965ed0a4b4d9d5aec937c92c341,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_8cdc95ba9903fded.jpg,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,8cdc95ba9903fdedd27d6db78b678b80201eb9d0a1b7839d689f9dce5ef84e9f,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_c2a42a16e8673abb.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,c2a42a16e8673abbff318fc760fdf8171ac1c3d32bd50afaff73062393436fc8,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_7aa395ce160c7088.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,7aa395ce160c70884c929587798e67cffce8612df5822ee4ca1e8cadd71a8eb8,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_9ebea6c3d221ccf2.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,9ebea6c3d221ccf2699198a42a0f5a2f0aa0bec16c3d240baef63a777c026e50,Tomato,Healthy,2,8,0.5
images\PlantVillage_a9e6e139fb6a800a.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,a9e6e139fb6a800a26eff15a2258fc1eecee8d0ced87fce621c2d80a1b1894b6,Potato,Late_Blight,1,4,0.5
images\PlantVillage_a512e81e8dcaf7c5.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,a512e81e8dcaf7c56ffc6b02f9c81b8546d19369c388a776414e337290788c13,Potato,Early_Blight,1,2,0.5
images\PlantVillage_ff9f945ce6bb511d.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,ff9f945ce6bb511dbb469d227828e7cbe5ef28e2d1fd9a80cfc4538ba4e06c7d,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_4b31fa711fc0a8d0.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,4b31fa711fc0a8d0f2d2e97fec0293e16c8036b14e8e065b39216d96ec5292bd,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_3d91e92bd402bfdc.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,3d91e92bd402bfdc60545f5dfdcebc5fc706380aa933aadbb7e3053816f9683a,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_efb7a71c9563e2b7.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,efb7a71c9563e2b73ab26689de91db086f7b7b532b924de6ba518f8d36fb9ae7,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_7321de4f8d34c37f.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,7321de4f8d34c37f3b3f1fe18ac8a66c3a7f7b0dd87042b8489b9b8d7ce644e4,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_2b2743f07af31266.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,2b2743f07af312662d397f82ae4342f9fbe2c20acea0c3b8ac1755106c9698cf,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_1e5a2ad16854b0cb.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,1e5a2ad16854b0cb2086c82dd398bac064d21ef61550e37d6a48b0f536b542ea,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_ac7c1feced569ebf.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,ac7c1feced569ebf7cd32b672db215263b9942067fe77dec9fd33d1c0e766382,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_0a01709fadfd3335.jpg,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,0a01709fadfd33358a31f4c08a6568ed6852ef3e60acf769f4bfdd6e0838e216,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_3e839899b2575b97.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,3e839899b2575b9728c290ec38d8be9f40823fe90774f77be05635469c6f0ed0,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_988cc7138b8c7417.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,988cc7138b8c7417254e9a9460dbf04ed259f76f9a57e1fc4bfc2495766602a9,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_d033bd3bc47a9b59.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,d033bd3bc47a9b5921b2f3474eb49e0252c6ea79906ee735220d54a1399a7898,Tomato,Healthy,2,8,0.5
images\PlantVillage_2ff03adb79c5b122.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,2ff03adb79c5b1225309a6c21e87bff0528c33f5acdd781d620b0abe44ff0172,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_60b745e749e8268e.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,60b745e749e8268e695648abb1cb3beeb7cd07f327fb31107528ea3c565f630b,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_0a19cd0801487309.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,0a19cd0801487309bb12ccc67c6bfc8ccfcf4bdc8c673ea153acd4dffd327361,Potato,Late_Blight,1,4,0.5
images\PlantVillage_b61b7637d7d4c494.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,b61b7637d7d4c4944277706cc8f120b656cb33ad6ab771bc31f344af29909b46,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_3b42ac174a5a5116.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,3b42ac174a5a51161486f610a74c6295a4b06f7bacfa6695ea2415300c50c579,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_a6c53e21a680f897.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,a6c53e21a680f897c899f9e9d64e7d40e0cfdb72dfe57957b9e78eeaef38ee52,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_983ed2bafe13c802.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,983ed2bafe13c80266a6aa9225ae56b06ae853fdb09a5bc814f6c6458e5b61ba,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_67d7c3c3e7783673.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,67d7c3c3e7783673c2f4634f8d45b4016f82f815c5d44a728cad3a07546cd960,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_36dbbe74743cfe0f.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,36dbbe74743cfe0f3222fcfc27164320f7d80204d7de6a3ea5c1ba184aec27df,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_9d7558bac6baf84a.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,9d7558bac6baf84ab1d959ecf89f881bba4e34a1ab70be985b04f554cf99579c,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_3e3e62ad9fbc5795.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,3e3e62ad9fbc5795d062af7fd409cc3874fdfbca8e13c5f438d8b34a8bdedc22,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_f5863dfd4d1723ce.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,f5863dfd4d1723ce0f269ae369a90ecc33743ca92f4417ea99d5671f28413fd4,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_92e7edb4d2b84ed3.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,92e7edb4d2b84ed3e7f80c30c4b50f14d417e8bbfc591a85578891458af224e0,Tomato,Viral_Mosaic,2,13,0.5
